NOM,EPCI,F18-24
Lucy-sur-Yonne,200067429,0
Magny,200039758,11
Maillot,248900334,29
Mailly-la-Ville,200067080,6
Mailly-le-Château,200067080,13
Malay-le-Grand,248900334,29
Malay-le-Petit,248900334,12
Maligny,200067080,31
Marmeaux,200039709,1
Marsangy,248900334,22
Massangis,200039709,6
Mélisey,200039642,5
Menades,200039758,1
Mercy,200067304,0
Méré,200067080,3
Merry-la-Vallée,248900524,7
Merry-Sec,200067130,2
Merry-sur-Yonne,200039758,3
Mézilles,200067130,10
Michery,248900896,28
Migé,200067130,13
Migennes,248900383,241
Môlay,200039709,0
Molinons,248900664,10
Molosmes,200039642,3
Monéteau,200067114,82
Montacher-Villegardin,248900748,12
Montigny-la-Resle,200067114,10
Montillot,200039758,10
Montréal,200039709,4
Mont-Saint-Sulpice,200067304,15
Mouffy,200067130,0
Moulins-en-Tonnerrois,200039709,3
Moulins-sur-Ouanne,200067130,4
Moutiers-en-Puisaye,200067130,3
Nailly,248900748,21
Neuvy-Sautour,200067304,17
Nitry,200067080,8
Noé,248900334,14
Noyers,200039709,15
Nuits,200039642,8
Les Ormes,248900524,7
Ormoy,200067304,21
Ouanne,200067130,8
Pacy-sur-Armançon,200039642,0
Pailly,248900896,9
Parly,200067130,15
Paron,248900334,123
Paroy-en-Othe,200067304,4
Paroy-sur-Tholon,248900938,11
Pasilly,200039709,1
Passy,248900334,12
Percey,200067304,5
Perrigny,200067114,25
Perrigny-sur-Armançon,200039642,2
Pierre-Perthuis,200039758,1
Piffonds,248900748,16
Pimelles,200039642,2
Pisy,200039709,1
Plessis-Saint-Jean,248900896,2
Poilly-sur-Serein,200067080,6
Poilly-sur-Tholon,248900524,9
Pontaubert,200039758,8
Pontigny,200067080,13
Pont-sur-Vanne,248900664,6
Pont-sur-Yonne,248900896,86
La Postolle,248900664,0
Pourrain,200067130,19
Précy-le-Sec,200039709,4
Précy-sur-Vrin,248900938,10
Prégilbert,200067080,1
Préhy,200067080,6
Provency,200039758,5
Quarré-les-Tombes,200039758,14
Quenne,200067114,19
Quincerot,200039642,2
Ravières,200039642,19
Roffey,200039642,1
Rogny-les-Sept-Écluses,200067130,9
Ronchères,200067130,1
Rosoy,248900334,35
Rousson,248900334,5
Rouvray,200067080,5
Rugny,200039642,1
Sainpuits,200067130,6
Saint-Agnan,248900748,28
Saint-André-en-Terre-Plaine,200039709,2
Le Val d'Ocre,248900524,10
Saint-Aubin-sur-Yonne,248900938,7
Saint-Brancher,200039758,3
Saint-Bris-le-Vineux,200067114,28
Saint-Clément,248900334,58
Sainte-Colombe,200039709,3
Saint-Cyr-les-Colons,200067080,14
Saint-Denis-lès-Sens,248900334,12
Saint-Fargeau,200067130,35
Saint-Florentin,200067304,124
Saint-Georges-sur-Baulche,200067114,46
Saint-Germain-des-Champs,200039758,5
Saint-Julien-du-Sault,248900938,65
Saint-Léger-Vauban,200039758,6
Saint-Loup-d'Ordon,200067668,7
Sainte-Magnance,200039758,8
Saint-Martin-des-Champs,200067130,6
Saint-Martin-d'Ordon,248900938,5
Saint-Martin-du-Tertre,248900334,28
Saint-Martin-sur-Armançon,200039642,2
Saint-Maurice-aux-Riches-Hommes,248900664,5
Saint-Maurice-le-Vieil,248900524,5
Saint-Maurice-Thizouaille,248900524,8
Saint-Moré,200039758,1
Sainte-Pallaye,200067080,1
Saint-Père,200039758,7
Saint-Privé,200067130,7
Saints-en-Puisaye,200067130,12
Saint-Sauveur-en-Puisaye,200067130,9
Saint-Sérotin,248900896,18
Saint-Valérien,248900748,38
Sainte-Vertu,200039709,0
Saligny,248900334,12
Sambourg,200039642,1
Santigny,200039709,1
Sarry,200039709,1
Sauvigny-le-Beuréal,200039709,0
Sauvigny-le-Bois,200039758,11
Savigny-en-Terre-Plaine,200039709,0
Savigny-sur-Clairis,248900748,8
Seignelay,200067304,41
Sementron,200067130,1
Senan,248900524,19
Sennevoy-le-Bas,200039642,0
Sennevoy-le-Haut,200039642,4
Sens,248900334,1038
Sépeaux-Saint Romain,248900938,10
Serbonnes,248900896,7
Sergines,248900896,27
Sermizelles,200039758,5
Serrigny,200039642,0
Sery,200067080,0
Les Sièges,248900664,11
Sommecaise,248900524,7
Sormery,200067304,6
Soucy,248900334,31
Sougères-en-Puisaye,200067130,3
Soumaintrain,200067304,5
Stigny,200039642,3
Subligny,248900748,12
Les Hauts de Forterre,200067130,12
Talcy,200039709,2
Tanlay,200039642,15
Tannerre-en-Puisaye,200067130,8
Tharoiseau,200039758,0
Tharot,200039758,3
Les Vallées de la Vanne,248900664,25
Thizy,200039709,3
Thorey,200039642,1
Thorigny-sur-Oreuse,248900896,30
Thory,200039758,6
Thury,200067130,8
Tissey,200039642,1
Tonnerre,200039642,138
Toucy,200067130,94
Treigny-Perreuse-Sainte-Colombe,200067130,18
Trichey,200039642,1
Tronchoy,200039642,1
Trucy-sur-Yonne,200067080,1
Turny,200067304,15
Val-de-Mercy,200067130,6
Vallan,200067114,21
Vallery,248900748,14
Varennes,200067080,11
Vassy-sous-Pisy,200039709,1
Vaudeurs,248900664,15
Vault-de-Lugny,200039758,3
Vaumort,248900664,12
Venizy,200067304,18
Venouse,200067080,11
Venoy,200067114,50
Vergigny,200067304,37
Verlin,248900938,7
Vermenton,200067080,36
Vernoy,248900748,3
Véron,248900334,32
Vézannes,200039642,0
Vézelay,200039758,8
Vézinnes,200039642,4
Villeblevin,248900896,43
Villebougis,248900748,10
Villechétive,248900664,2
Villecien,248900938,9
Villefargeau,200067114,23
Villemanoche,248900896,20
Villenavotte,248900896,2
Villeneuve-la-Dondagre,248900748,8
Villeneuve-la-Guyard,248900896,132
Villeneuve-l'Archevêque,248900664,21
Villeneuve-les-Genêts,200067130,5
Villeneuve-Saint-Salves,200067114,7
Villeneuve-sur-Yonne,248900334,140
Villeperrot,248900896,3
Villeroy,248900748,11
Villethierry,248900748,17
Villevallier,248900938,15
Perceneige,248900896,15
Villiers-les-Hauts,200039642,2
Villiers-Louis,248900334,8
Villiers-Saint-Benoît,200067130,11
Villiers-Vineux,200067304,8
Villon,200039642,3
Villy,200067080,6
Vincelles,200067114,22
Vincelottes,200067114,3
Vinneuf,248900896,38
Vireaux,200039642,0
Viviers,200039642,2
Voisines,248900334,5
Voutenay-sur-Cure,200039758,4
Yrouerre,200039642,2
Andelnans,200069052,17
Angeot,200069052,8
Anjoutey,200069060,11
Argiésans,200069052,14
Auxelles-Bas,200069060,4
Auxelles-Haut,200069060,6
Banvillars,200069052,4
Bavilliers,200069052,143
Beaucourt,249000241,167
Belfort,200069052,2047
Bermont,200069052,9
Bessoncourt,200069052,29
Bethonvilliers,200069052,10
Boron,249000241,14
Botans,200069052,3
Bourg-sous-Châtelet,200069060,1
Bourogne,200069052,48
Brebotte,249000241,12
Bretagne,249000241,7
Buc,200069052,3
Charmois,200069052,5
Châtenois-les-Forges,200069052,71
Chaux,200069060,25
Chavanatte,249000241,4
Chavannes-les-Grands,249000241,9
Chèvremont,200069052,41
Courcelles,249000241,2
Courtelevant,249000241,10
Cravanche,200069052,62
Croix,249000241,4
Cunelières,200069052,4
Danjoutin,200069052,137
Delle,249000241,185
Denney,200069052,19
Dorans,200069052,10
Eguenigue,200069052,2
Éloie,200069052,22
Essert,200069052,96
Étueffont,200069060,30
Évette-Salbert,200069052,28
Faverois,249000241,12
Felon,200069060,5
Fêche-l'Église,249000241,24
Florimont,249000241,8
Fontaine,200069052,15
Fontenelle,200069052,3
Foussemagne,200069052,31
Frais,200069052,7
Froidefontaine,249000241,10
Giromagny,200069060,77
Grandvillars,249000241,107
Grosmagny,200069060,14
Grosne,249000241,6
Joncherey,249000241,29
Lachapelle-sous-Chaux,200069060,8
Lachapelle-sous-Rougemont,200069060,19
Lacollonge,200069052,10
Lagrange,200069052,0
Lamadeleine-Val-des-Anges,200069060,0
Larivière,200069052,7
Lebetain,249000241,5
Lepuix-Neuf,249000241,5
Lepuix,200069060,32
Leval,200069060,4
Menoncourt,200069052,15
Meroux-Moval,200069052,33
Méziré,200069052,37
Montbouton,249000241,8
Montreux-Château,200069052,38
Morvillars,200069052,37
Novillard,200069052,9
Offemont,200069052,121
Pérouse,200069052,39
Petit-Croix,200069052,8
Petitefontaine,200069060,6
Petitmagny,200069060,4
Phaffans,200069052,10
Réchésy,249000241,21
Autrechêne,200069052,14
Recouvrance,249000241,3
Reppe,200069052,8
Riervescemont,200069060,1
Romagny-sous-Rougemont,200069060,5
Roppe,200069052,14
Rougegoutte,200069060,22
Rougemont-le-Château,200069060,39
Saint-Dizier-l'Évêque,249000241,14
Saint-Germain-le-Châtelet,200069060,14
Sermamagny,200069052,17
Sevenans,200069052,44
Suarce,249000241,9
Thiancourt,249000241,8
Trévenans,200069052,40
Urcerey,200069052,3
Valdoie,200069052,177
Vauthiermont,200069052,6
Vellescot,249000241,8
Vescemont,200069060,8
Vétrigne,200069052,8
Vézelois,200069052,28
Villars-le-Sec,249000241,5
Abbéville-la-Rivière,200017846,8
Angerville,200017846,165
Angervilliers,249100074,49
Arpajon,200057859,460
Arrancourt,200017846,2
Athis-Mons,200058014,1412
Authon-la-Plaine,200017846,5
Auvernaux,249100546,10
Auvers-Saint-Georges,249100553,51
Avrainville,200057859,48
Ballainvilliers,200056232,191
Ballancourt-sur-Essonne,249100546,247
Baulne,249100546,54
Bièvres,247800584,200
Blandy,200017846,4
Boigneville,249100157,16
Bois-Herpin,200017846,1
Boissy-la-Rivière,200017846,8
Boissy-le-Cutté,249100553,38
Boissy-le-Sec,200017846,19
Boissy-sous-Saint-Yon,249100553,126
Bondoufle,200059228,422
Boullay-les-Troux,249100074,23
Bouray-sur-Juine,249100553,75
Boussy-Saint-Antoine,200058477,350
Boutervilliers,200017846,13
Boutigny-sur-Essonne,249100157,78
Bouville,200017846,31
Brétigny-sur-Orge,200057859,1242
Breuillet,200057859,293
Breux-Jouy,249100595,35
Brières-les-Scellés,200017846,42
Briis-sous-Forges,249100074,116
Brouy,200017846,2
Brunoy,200058477,942
Bruyères-le-Châtel,200057859,131
Buno-Bonnevaux,249100157,15
Bures-sur-Yvette,200056232,410
Cerny,249100546,99
Chalo-Saint-Mars,200017846,28
Chalou-Moulineux,200017846,10
Chamarande,249100553,51
Champcueil,249100546,102
Champlan,200056232,122
Champmotteux,200017846,9
Chatignonville,200017846,4
Chauffour-lès-Étréchy,249100553,3
Cheptainville,200057859,73
Chevannes,249100546,53
Chilly-Mazarin,200056232,764
Corbeil-Essonnes,200059228,2545
Corbreuse,249100595,64
Le Coudray-Montceaux,200059228,173
Courances,249100157,5
Courdimanche-sur-Essonne,249100157,6
Courson-Monteloup,249100074,25
Crosne,200058477,344
Dannemois,249100157,30
D'Huison-Longueville,249100546,43
Dourdan,249100595,406
Draveil,200058477,1077
Écharcon,249100546,28
Égly,200057859,276
Épinay-sous-Sénart,200058477,583
Épinay-sur-Orge,200056232,395
Étampes,200017846,1286
Étiolles,200059228,122
Étréchy,249100553,249
Évry-Courcouronnes,200059228,3822
La Ferté-Alais,249100546,149
Fleury-Mérogis,200057859,516
Fontaine-la-Rivière,200017846,9
Fontenay-lès-Briis,249100074,70
Fontenay-le-Vicomte,249100546,56
La Forêt-le-Roi,249100595,29
La Forêt-Sainte-Croix,200017846,7
Forges-les-Bains,249100074,115
Gif-sur-Yvette,200056232,991
Gironville-sur-Essonne,249100157,29
Gometz-la-Ville,249100074,49
Gometz-le-Châtel,200056232,83
Les Granges-le-Roi,249100595,40
Grigny,200059228,1529
Guibeville,200057859,32
Guigneville-sur-Essonne,249100546,28
Guillerval,200017846,30
Igny,200056232,352
Itteville,249100546,199
Janville-sur-Juine,249100553,66
Janvry,249100074,23
Juvisy-sur-Orge,200058014,769
Lardy,249100553,227
Leudeville,249100546,49
Leuville-sur-Orge,200057859,157
Limours,249100074,239
Linas,200056232,291
Lisses,200059228,245
Longjumeau,200056232,860
Longpont-sur-Orge,200057859,238
Maisse,249100157,90
Marcoussis,200056232,307
Marolles-en-Beauce,200017846,10
Marolles-en-Hurepoix,200057859,213
Massy,200056232,2090
Mauchamps,249100553,12
Mennecy,249100546,606
Le Mérévillois,200017846,83
Mérobert,200017846,15
Mespuits,200017846,6
Milly-la-Forêt,249100157,128
Moigny-sur-École,249100157,35
Les Molières,249100074,57
Mondeville,249100157,20
Monnerville,200017846,10
Montgeron,200058477,957
Montlhéry,200056232,327
Morangis,200058014,521
Morigny-Champigny,200017846,165
Morsang-sur-Orge,200057859,705
Morsang-sur-Seine,200059228,20
Nainville-les-Roches,249100546,19
La Norville,200057859,140
Nozay,200056232,186
Ollainville,200057859,182
Oncy-sur-École,249100157,30
Ormoy,249100546,81
Ormoy-la-Rivière,200017846,27
Orsay,200056232,1160
Orveau,249100546,1
Palaiseau,200056232,1935
Paray-Vieille-Poste,200058014,319
Pecqueuse,249100074,11
Le Plessis-Pâté,200057859,158
Plessis-Saint-Benoist,200017846,13
Prunay-sur-Essonne,249100157,6
Puiselet-le-Marais,200017846,8
Pussay,200017846,77
Quincy-sous-Sénart,200058477,401
Richarville,249100595,11
Ris-Orangis,200059228,1296
Roinville,249100595,36
Roinvilliers,200017846,3
Saclas,200017846,64
Saclay,200056232,149
Saint-Aubin,200056232,11
Saint-Chéron,249100595,224
Saint-Cyr-la-Rivière,200017846,8
Saint-Cyr-sous-Dourdan,249100595,30
Saint-Escobille,200017846,11
Sainte-Geneviève-des-Bois,200057859,1357
Saint-Germain-lès-Arpajon,200057859,428
Saint-Germain-lès-Corbeil,200059228,297
Saint-Hilaire,200017846,12
Saint-Jean-de-Beauregard,249100074,17
Saint-Maurice-Montcouronne,249100074,63
Saint-Michel-sur-Orge,200057859,890
Saint-Pierre-du-Perray,200059228,519
Saintry-sur-Seine,200059228,200
Saint-Sulpice-de-Favières,249100553,6
Saint-Vrain,249100546,97
Saint-Yon,249100553,23
Saulx-les-Chartreux,200056232,225
Savigny-sur-Orge,200058014,1621
Sermaise,249100595,39
Soisy-sur-École,249100157,24
Soisy-sur-Seine,200059228,260
Souzy-la-Briche,249100553,15
Congerville-Thionville,200017846,3
Tigery,200059228,143
Torfou,249100553,6
Valpuiseaux,200017846,20
Le Val-Saint-Germain,249100595,55
Varennes-Jarcy,247700644,104
Vaugrigneuse,249100074,40
Vauhallan,200056232,76
Vayres-sur-Essonne,249100546,41
Verrières-le-Buisson,200056232,492
Vert-le-Grand,249100546,89
Vert-le-Petit,249100546,92
Videlles,249100157,10
Vigneux-sur-Seine,200058477,1538
Villabé,200059228,233
Villebon-sur-Yvette,200056232,383
Villeconin,249100553,15
La Ville-du-Bois,200056232,366
Villejust,200056232,93
Villemoisson-sur-Orge,200057859,245
Villeneuve-sur-Auvers,249100553,22
Villiers-le-Bâcle,200056232,35
Villiers-sur-Orge,200057859,154
Viry-Châtillon,200058014,1221
Wissous,200056232,257
Yerres,200058477,1079
Les Ulis,200056232,1053
Antony,200057966,2598
Asnières-sur-Seine,200057990,3819
Bagneux,200057966,2027
Bois-Colombes,200057990,1205
Boulogne-Billancourt,200057974,5165
Bourg-la-Reine,200057966,956
Châtenay-Malabry,200057966,1555
Châtillon,200057966,1306
Chaville,200057974,901
Clamart,200057966,2287
Clichy,200057990,2867
Colombes,200057990,3856
Courbevoie,200057982,3603
Fontenay-aux-Roses,200057966,1251
Garches,200057982,605
La Garenne-Colombes,200057982,1233
Gennevilliers,200057990,2398
Issy-les-Moulineaux,200057974,2707
Levallois-Perret,200057982,3125
Malakoff,200057966,1475
Marnes-la-Coquette,200057974,77
Meudon,200057974,1666
Montrouge,200057966,2282
Nanterre,200057982,5241
Neuilly-sur-Seine,200057982,2557
Le Plessis-Robinson,200057966,929
Puteaux,200057982,1861
Rueil-Malmaison,200057982,2728
Saint-Cloud,200057982,1119
Sceaux,200057966,1197
Sèvres,200057974,744
Suresnes,200057982,1840
Vanves,200057974,1302
Vaucresson,200057982,354
Ville-d'Avray,200057974,397
Villeneuve-la-Garenne,200057990,1065
Aubervilliers,200057867,3839
Aulnay-sous-Bois,200058097,4131
Bagnolet,200057875,1781
Le Blanc-Mesnil,200058097,2908
Bobigny,200057875,2684
Bondy,200057875,2350
Le Bourget,200058097,653
Clichy-sous-Bois,200058790,1435
Coubron,200058790,165
La Courneuve,200057867,2294
Drancy,200058097,3143
Dugny,200058097,535
Épinay-sur-Seine,200057867,2784
Gagny,200058790,1636
Gournay-sur-Marne,200058790,243
L'Île-Saint-Denis,200057867,401
Les Lilas,200057875,871
Livry-Gargan,200058790,1817
Montfermeil,200058790,1311
Montreuil,200057875,4584
Neuilly-Plaisance,200058790,965
Neuilly-sur-Marne,200058790,1452
Noisy-le-Grand,200058790,3176
Noisy-le-Sec,200057875,2039
Pantin,200057875,2269
Les Pavillons-sous-Bois,200058790,1027
Pierrefitte-sur-Seine,200057867,1533
Le Pré-Saint-Gervais,200057875,757
Le Raincy,200058790,675
Romainville,200057875,1261
Rosny-sous-Bois,200058790,1950
Saint-Denis,200057867,6377
Saint-Ouen-sur-Seine,200057867,2431
Sevran,200058097,2412
Stains,200057867,1820
Tremblay-en-France,200058097,1685
Vaujours,200058790,346
Villemomble,200058790,1223
Villepinte,200058097,1718
Villetaneuse,200057867,668
Ablon-sur-Seine,200058014,229
Alfortville,200058006,1910
Arcueil,200058014,1059
Boissy-Saint-Léger,200058006,939
Bonneuil-sur-Marne,200058006,960
Bry-sur-Marne,200057941,749
Cachan,200058014,1758
Champigny-sur-Marne,200057941,3623
Charenton-le-Pont,200057941,1250
Chennevières-sur-Marne,200058006,756
Chevilly-Larue,200058014,817
Choisy-le-Roi,200058014,2213
Créteil,200058006,4889
Fontenay-sous-Bois,200057941,1958
Fresnes,200058014,1209
Gentilly,200058014,1071
L'Haÿ-les-Roses,200058014,1371
Ivry-sur-Seine,200058014,3568
Joinville-le-Pont,200057941,816
Le Kremlin-Bicêtre,200058014,1418
Limeil-Brévannes,200058006,1238
Maisons-Alfort,200057941,2803
Mandres-les-Roses,200058006,193
Marolles-en-Brie,200058006,208
Nogent-sur-Marne,200057941,1192
Noiseau,200058006,172
Orly,200058014,1089
Ormesson-sur-Marne,200058006,392
Périgny,200058006,111
Le Perreux-sur-Marne,200057941,1250
Le Plessis-Trévise,200058006,708
La Queue-en-Brie,200058006,463
Rungis,200058014,237
Saint-Mandé,200057941,882
Saint-Maur-des-Fossés,200057941,3209
Saint-Maurice,200057941,614
Santeny,200058006,138
Sucy-en-Brie,200058006,1077
Thiais,200058014,1262
Valenton,200058014,701
Villecresnes,200058006,431
Villejuif,200058014,3255
Villeneuve-le-Roi,200058014,961
Villeneuve-Saint-Georges,200058014,1620
Villiers-sur-Marne,200057941,1410
Vincennes,200057941,1947
Vitry-sur-Seine,200058014,4584
Ableiges,200035970,45
Aincourt,249500513,28
Ambleville,249500513,11
Amenucourt,249500513,5
Andilly,200056380,103
Argenteuil,200057990,4448
Arnouville,200055655,709
Arronville,249500430,24
Arthies,249500513,11
Asnières-sur-Oise,200073013,108
Attainville,200056380,71
Auvers-sur-Oise,249500430,241
Avernes,200035970,23
Baillet-en-France,200073013,82
Banthelu,249500513,7
Beauchamp,200058485,337
Beaumont-sur-Oise,249500489,409
Le Bellay-en-Vexin,200035970,10
Bellefontaine,200073013,19
Belloy-en-France,200073013,57
Bernes-sur-Oise,249500489,91
Berville,200035970,16
Bessancourt,200058485,301
Béthemont-la-Forêt,249500455,13
Bezons,200058519,1316
Boisemont,249500109,30
Boissy-l'Aillerie,200035970,76
Bonneuil-en-France,200055655,35
Bouffémont,200056380,275
Bouqueval,200055655,18
Bray-et-Lû,249500513,37
Bréançon,200035970,11
Brignancourt,200035970,6
Bruyères-sur-Oise,249500489,167
Buhy,249500513,5
Butry-sur-Oise,249500430,87
Cergy,249500109,4601
Champagne-sur-Oise,249500489,185
La Chapelle-en-Vexin,249500513,10
Charmont,249500513,3
Chars,200035970,78
Châtenay-en-France,200073013,6
Chaumontel,200073013,97
Chaussy,249500513,16
Chauvry,249500455,12
Chennevières-lès-Louvres,200055655,16
Chérence,249500513,4
Cléry-en-Vexin,200035970,10
Commeny,200035970,21
Condécourt,200035970,9
Cormeilles-en-Parisis,200058485,993
Cormeilles-en-Vexin,200035970,49
Courcelles-sur-Viosne,200035970,9
Courdimanche,249500109,287
Deuil-la-Barre,200056380,873
Domont,200056380,669
Eaubonne,200058485,916
Écouen,200055655,323
Enghien-les-Bains,200056380,414
Ennery,249500430,67
Épiais-lès-Louvres,200055655,1
Épiais-Rhus,249500430,20
Épinay-Champlâtreux,200073013,0
Éragny,249500109,697
Ermont,200058485,1139
Ézanville,200056380,364
Fontenay-en-Parisis,200055655,96
Fosses,200055655,370
Franconville,200058485,1350
Frémainville,200035970,11
Frémécourt,200035970,18
Frépillon,200058485,115
La Frette-sur-Seine,200058485,162
Frouville,249500430,10
Garges-lès-Gonesse,200055655,2138
Genainville,249500513,17
Génicourt,249500430,14
Gonesse,200055655,1293
Goussainville,200055655,1488
Grisy-les-Plâtres,200035970,32
Groslay,200056380,369
Guiry-en-Vexin,200035970,6
Haravilliers,200035970,16
Haute-Isle,249500513,9
Le Heaulme,200035970,4
Hédouville,249500430,5
Herblay-sur-Seine,200058485,1500
Hérouville-en-Vexin,249500430,26
Hodent,249500513,6
L'Isle-Adam,249500455,383
Jagny-sous-Bois,200073013,10
Jouy-le-Moutier,249500109,724
Labbeville,249500430,15
Lassy,200073013,7
Livilliers,249500430,15
Longuesse,200035970,21
Louvres,200055655,500
Luzarches,200073013,196
Maffliers,200073013,64
Magny-en-Vexin,249500513,247
Mareil-en-France,200073013,33
Margency,200056380,107
Marines,200035970,109
Marly-la-Ville,200055655,230
Maudétour-en-Vexin,249500513,9
Menouville,249500430,1
Menucourt,249500109,223
Mériel,249500455,171
Méry-sur-Oise,249500455,411
Le Mesnil-Aubry,200055655,38
Moisselles,200056380,56
Montgeroult,200035970,8
Montigny-lès-Cormeilles,200058485,936
Montlignon,200056380,112
Montmagny,200056380,750
Montmorency,200056380,769
Montreuil-sur-Epte,249500513,9
Montsoult,200073013,154
Mours,249500489,39
Moussy,200035970,2
Nerville-la-Forêt,249500455,23
Nesles-la-Vallée,249500430,50
Neuilly-en-Vexin,200035970,9
Neuville-sur-Oise,249500109,187
Nointel,249500489,35
Noisy-sur-Oise,249500489,30
Nucourt,200035970,23
Omerville,249500513,15
Osny,249500109,589
Parmain,249500455,185
Le Perchay,200035970,16
Persan,249500489,653
